OrderID,RowID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,AddressID,ProductID,Category,SubCategory,ProductName,SupplierPrice,Quantity,SalePrice,Discount,Profit,OrderYear,OrderMonth
CA-2017-100111,6091,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,84.82,3,272.65,0.1,18.18,2017,9
CA-2017-100111,6100,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,207.13,11,2888.13,0.1,609.72,2017,9
CA-2017-100111,6098,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.6,3,11.78,0.2,3.98,2017,9
CA-2017-100111,6099,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,1.29,2,4.36,0.0,1.79,2017,9
CA-2017-100111,6093,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",2.27,9,38.52,0.0,18.1,2017,9
CA-2017-100111,6096,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",3.72,2,13.76,0.0,6.33,2017,9
CA-2017-100111,6095,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",8.17,4,45.4,0.0,12.71,2017,9
CA-2017-100111,6094,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,25.42,2,72.64,0.0,21.79,2017,9
CA-2017-100111,6104,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,13.19,3,59.97,0.0,20.39,2017,9
CA-2017-100111,6092,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",58.52,2,212.8,0.0,95.76,2017,9
CA-2017-100111,6103,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,25.51,3,104.85,0.0,28.31,2017,9
CA-2017-100111,6101,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,046,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,474.38,2,1299.66,0.0,350.91,2017,9
CA-2017-100160,4154,2017-09-07,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,064,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.08,3,4.9,0.2,1.65,2017,9
CA-2017-100160,4152,2017-09-07,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,064,OFF-LA-10002475,Office Supplies,Labels,Avery 519,3.87,5,29.24,0.2,9.87,2017,9
CA-2017-100160,4153,2017-09-07,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,064,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",3.37,3,15.55,0.2,5.44,2017,9
CA-2017-100202,2822,2016-12-31,1/5/2017,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,159,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,93.23,3,302.38,0.2,22.68,2016,12
CA-2017-100223,4230,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,078,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",75.63,9,332.03,0.6,-348.63,2017,7
CA-2017-100223,4231,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,078,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.23,9,11.39,0.8,-17.66,2017,7
CA-2017-100223,4234,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,078,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,16.74,1,6.32,0.8,-10.42,2017,7
CA-2017-100223,4232,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,078,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,3.3,3,15.55,0.2,5.64,2017,7
CA-2017-100223,4233,2017-07-05,7/10/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,078,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,3.3,6,31.1,0.2,11.28,2017,7
CA-2017-100230,6748,2017-12-11,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,046,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,9.91,1,14.95,0.2,5.05,2017,12
CA-2017-100230,6749,2017-12-11,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,046,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,3.29,3,17.94,0.0,8.07,2017,12
CA-2017-100230,6750,2017-12-11,12/15/2017,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,046,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,43.87,2,116.98,0.0,29.24,2017,12
CA-2017-100237,7708,2017-10-15,10/19/2017,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,013,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,3.74,2,11.68,0.0,4.2,2017,10
CA-2017-100314,986,2017-09-29,10/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,090,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",4.63,4,27.97,0.2,9.44,2017,9
CA-2017-100314,985,2017-09-29,10/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,090,OFF-LA-10001569,Office Supplies,Labels,Avery 499,2.69,2,7.97,0.2,2.59,2017,9
CA-2017-100314,987,2017-09-29,10/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,090,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,97.21,3,336.51,0.4,44.87,2017,9
CA-2017-100335,3358,2017-09-07,9/13/2017,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central,027,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,5.17,9,73.01,0.2,26.47,2017,9
CA-2017-100356,4047,2017-10-21,10/25/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,43.19,2,23.99,0.8,-62.38,2017,10
CA-2017-100384,1511,2017-06-24,7/1/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,283,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,34.22,8,385.6,0.0,111.82,2017,6
CA-2017-100384,1512,2017-06-24,7/1/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,283,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,2.67,9,35.82,0.0,11.82,2017,6
CA-2017-100412,7151,2017-12-22,12/26/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,520,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",53.24,2,141.96,0.0,35.49,2017,12
CA-2017-100426,1270,2017-06-04,6/8/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,257,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",3.43,2,12.48,0.0,5.62,2017,6
CA-2017-100433,9385,2017-08-11,8/16/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New York City,New York,10009,East,030,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,3.37,4,25.92,0.0,12.44,2017,8
CA-2017-100524,1338,2017-03-31,4/2/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,165,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,10.87,2,29.78,0.0,8.04,2017,3
CA-2017-100524,1340,2017-03-31,4/2/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,165,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",4.88,8,75.04,0.0,36.02,2017,3
CA-2017-100524,1339,2017-03-31,4/2/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,165,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,167.14,3,677.58,0.0,176.17,2017,3
CA-2017-100580,7376,2017-08-13,8/20/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,West,089,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",8.11,3,36.02,0.2,11.71,2017,8
CA-2017-100601,4172,2017-11-16,11/20/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,93727,West,254,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,6.84,7,48.86,0.0,0.98,2017,11
CA-2017-100615,6766,2017-04-20,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,156,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,111.73,3,317.06,0.3,-18.12,2017,4
CA-2017-100615,6768,2017-04-20,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,156,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",4.15,5,14.56,0.6,-6.19,2017,4
CA-2017-100615,6767,2017-04-20,4/24/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,6.11,2,15.76,0.2,3.55,2017,4
CA-2017-100622,8823,2017-11-03,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,416,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,25.89,2,55.98,0.2,4.2,2017,11
CA-2017-100622,8822,2017-11-03,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,416,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3.54,2,4.09,0.7,-3.0,2017,11
CA-2017-100622,8824,2017-11-03,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,416,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,3.47,2,10.69,0.2,3.74,2017,11
CA-2017-100622,8821,2017-11-03,11/7/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,416,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,323.99,2,959.98,0.2,311.99,2017,11
CA-2017-100636,6761,2017-06-26,6/30/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,046,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,90.98,3,272.94,0.0,0.0,2017,6
CA-2017-100650,555,2017-06-29,7/3/2017,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,159,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,492.4,2,1295.78,0.0,310.99,2017,6
CA-2017-100748,2431,2017-05-13,5/20/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,San Francisco,California,94110,West,095,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,3.87,8,58.48,0.0,27.49,2017,5
CA-2017-100783,7918,2017-09-04,9/8/2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,211,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",26.59,1,30.38,0.2,3.8,2017,9
CA-2017-100811,4011,2017-11-21,11/24/2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,106,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,2.9,2,8.45,0.2,2.64,2017,11
CA-2017-100811,4012,2017-11-21,11/24/2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,106,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,8.84,4,39.3,0.2,3.93,2017,11
CA-2017-100825,5895,2017-09-09,9/14/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,90036,West,002,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,25.3,3,99.87,0.0,23.97,2017,9
CA-2017-100902,7756,2017-11-17,11/21/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,044,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,24.91,7,268.24,0.2,93.88,2017,11
CA-2017-100902,7757,2017-11-17,11/21/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,044,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,64.67,5,431.16,0.2,107.79,2017,11
CA-2017-100951,5362,2017-06-09,6/10/2017,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,163,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,133.34,5,720.76,0.2,54.06,2017,6
CA-2017-101014,8116,2017-08-29,9/4/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,014,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,35.52,3,148.02,0.0,41.45,2017,8
CA-2017-101042,2552,2017-11-19,11/23/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,001,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",101.37,6,821.88,0.0,213.69,2017,11
CA-2017-101042,2553,2017-11-19,11/23/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,001,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,5.6,2,21.96,0.0,10.76,2017,11
CA-2017-101049,1629,2017-06-21,6/25/2017,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,178,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",3.09,5,17.92,0.2,2.46,2017,6
CA-2017-101049,1630,2017-06-21,6/25/2017,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,178,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,12.61,6,41.26,0.7,-34.38,2017,6
CA-2017-101077,3391,2017-03-25,3/30/2017,Second Class,DB-13660,Duane Benoit,Consumer,United States,Dallas,Texas,75081,Central,177,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,2.35,2,6.85,0.2,2.14,2017,3
CA-2017-101182,3080,2017-09-04,9/5/2017,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,431,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,3.37,2,12.96,0.0,6.22,2017,9
CA-2017-101182,3081,2017-09-04,9/5/2017,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,431,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,9.35,3,43.18,0.2,15.11,2017,9
CA-2017-101210,1483,2017-08-25,8/28/2017,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,281,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4.01,2,9.73,0.2,1.7,2017,8
CA-2017-101210,1484,2017-08-25,8/28/2017,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,281,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,2.35,1,3.42,0.2,1.07,2017,8
CA-2017-101245,1935,2017-11-27,12/3/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,010,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,25.92,5,244.55,0.0,114.94,2017,11
CA-2017-101245,1936,2017-11-27,12/3/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,010,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,13.29,8,166.16,0.0,59.82,2017,11
CA-2017-101273,8576,2017-08-27,8/30/2017,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952,South,455,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,3.36,4,14.34,0.2,0.9,2017,8
CA-2017-101308,3978,2017-10-02,10/7/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,060,OFF-FA-10002780,Office Supplies,Fasteners,Staples,1.61,3,8.94,0.0,4.11,2017,10
CA-2017-101308,3979,2017-10-02,10/7/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,060,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.46,2,84.78,0.2,-20.14,2017,10
CA-2017-101322,6150,2017-12-28,12/31/2017,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805,West,107,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,62.46,6,340.7,0.2,-34.07,2017,12
CA-2017-101434,824,2017-06-20,6/27/2017,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,099,OFF-LA-10003223,Office Supplies,Labels,Avery 508,2.5,2,9.82,0.0,4.81,2017,6
CA-2017-101434,823,2017-06-20,6/27/2017,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,099,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,55.99,3,239.97,0.0,71.99,2017,6
CA-2017-101483,1735,2017-07-29,8/1/2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,223,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,14.16,2,34.85,0.2,6.53,2017,7
CA-2017-101483,1737,2017-07-29,8/1/2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,223,OFF-AR-10002833,Office Supplies,Art,Newell 322,1.33,3,4.37,0.2,0.38,2017,7
CA-2017-101483,1736,2017-07-29,8/1/2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,223,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,4.12,5,22.0,0.2,1.38,2017,7
CA-2017-101574,5462,2017-09-28,10/4/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,004,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,1.6,3,9.24,0.0,4.44,2017,9
CA-2017-101581,4295,2017-10-22,10/27/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,314,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,59.55,5,177.22,0.5,-120.51,2017,10
CA-2017-101637,9530,2017-03-24,3/25/2017,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,582,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,5.91,2,12.77,0.2,0.96,2017,3
CA-2017-101665,8684,2017-11-25,12/1/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,94122,West,035,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,1.91,2,5.16,0.0,1.34,2017,11
CA-2017-101700,8593,2017-04-23,4/26/2017,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,609,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",2.77,3,11.66,0.2,3.35,2017,4
CA-2017-101700,8592,2017-04-23,4/26/2017,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,609,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,5.84,2,18.69,0.2,7.01,2017,4
CA-2017-101728,4921,2017-08-19,8/23/2017,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,156,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.1,2,2.3,0.8,-3.9,2017,8
CA-2017-101749,3040,2017-10-03,10/8/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,055,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",59.24,3,171.29,0.2,-6.42,2017,10
CA-2017-101798,390,2017-12-11,12/15/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,030,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3.87,4,23.36,0.2,7.88,2017,12
CA-2017-101798,391,2017-12-11,12/15/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,030,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,13.19,2,39.98,0.0,13.59,2017,12
CA-2017-101805,8871,2017-12-01,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,060,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,3.3,12,70.68,0.0,31.1,2017,12
CA-2017-101805,8870,2017-12-01,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,060,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2.11,5,15.92,0.2,5.37,2017,12
CA-2017-101805,8872,2017-12-01,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,060,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",133.96,4,541.24,0.0,5.41,2017,12
CA-2017-101945,554,2017-11-24,11/28/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,033,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,2.75,3,10.82,0.2,2.57,2017,11
CA-2017-101959,9766,2017-02-28,3/6/2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,265,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.56,2,9.84,0.0,4.72,2017,2
CA-2017-101959,9767,2017-02-28,3/6/2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,265,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",4.28,1,7.78,0.0,3.5,2017,2
CA-2017-102099,2887,2017-12-18,12/19/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,142,OFF-AR-10003811,Office Supplies,Art,Newell 327,1.61,3,6.63,0.0,1.79,2017,12
CA-2017-102099,2889,2017-12-18,12/19/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,142,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,3.37,5,32.4,0.0,15.55,2017,12
CA-2017-102099,2888,2017-12-18,12/19/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,142,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,3.37,2,12.96,0.0,6.22,2017,12
CA-2017-102155,5977,2017-07-13,7/17/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,440,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,3.66,2,13.56,0.0,6.24,2017,7
CA-2017-102155,5976,2017-07-13,7/17/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,440,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,133.34,2,360.38,0.0,93.7,2017,7
CA-2017-102197,6510,2017-12-20,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,030,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,10.91,3,50.35,0.2,17.62,2017,12
CA-2017-102197,6509,2017-12-20,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,030,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,28.55,5,279.9,0.0,137.15,2017,12
CA-2017-102197,6511,2017-12-20,12/26/2017,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,030,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,5.78,3,34.02,0.0,16.67,2017,12
