RowID,OrderID,OrderDate,OrderWeekday,OrderMonth,OrderQuarter,OrderYear,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,AddressID,ProductID,Category,SubCategory,ProductName,SupplierPrice,Quantity,SalePrice,Discount,Profit
9471,CA-2017-102925,2017-11-05,Sun,11,Q4,2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,24,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,47.99,2,99.98,0.0,4.0
395,CA-2017-102946,2017-06-30,Fri,6,Q2,2017,7/5/2017,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,122,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,16.74,3,75.79,0.2,25.58
5546,CA-2017-102967,2017-09-22,Fri,9,Q3,2017,9/26/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301,East,209,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",9.98,5,67.4,0.0,17.52
6722,CA-2017-102974,2017-09-19,Tue,9,Q3,2017,9/24/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,4,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,8.63,2,23.32,0.0,6.06
6723,CA-2017-102974,2017-09-19,Tue,9,Q3,2017,9/24/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,4,OFF-AR-10004956,Office Supplies,Art,Newell 33,3.96,3,16.74,0.0,4.85
6721,CA-2017-102974,2017-09-19,Tue,9,Q3,2017,9/24/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032,West,4,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,23.69,5,149.95,0.0,31.49
5424,CA-2017-103009,2017-11-03,Fri,11,Q4,2017,11/5/2017,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,127,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,2.9,5,26.4,0.0,11.88
8241,CA-2017-103065,2017-10-20,Fri,10,Q4,2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,134,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,9.47,4,43.94,0.2,6.04
8240,CA-2017-103065,2017-10-20,Fri,10,Q4,2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,134,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,1.67,2,4.45,0.2,1.11
8239,CA-2017-103065,2017-10-20,Fri,10,Q4,2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,134,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",4.17,1,6.67,0.2,2.5
8238,CA-2017-103065,2017-10-20,Fri,10,Q4,2017,10/20/2017,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,134,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,2.77,2,4.77,0.2,-0.77
3381,CA-2017-103156,2017-11-23,Thu,11,Q4,2017,11/24/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,19120,East,75,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,1.87,9,24.05,0.2,7.21
9222,CA-2017-103212,2017-10-13,Fri,10,Q4,2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,300,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,289.62,4,1504.52,0.0,346.04
9221,CA-2017-103212,2017-10-13,Fri,10,Q4,2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,300,OFF-LA-10000248,Office Supplies,Labels,Avery 52,1.96,3,11.07,0.0,5.2
9223,CA-2017-103212,2017-10-13,Fri,10,Q4,2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,300,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,3.37,4,25.92,0.0,12.44
6638,CA-2017-103352,2017-11-27,Mon,11,Q4,2017,11/30/2017,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011,East,165,OFF-AR-10001573,Office Supplies,Art,American Pencil,1.65,3,6.99,0.0,2.03
6639,CA-2017-103352,2017-11-27,Mon,11,Q4,2017,11/30/2017,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011,East,165,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",11.86,6,107.42,0.2,36.26
2246,CA-2017-103380,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,55,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",6.38,1,8.62,0.0,2.24
2244,CA-2017-103380,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,55,OFF-AR-10003856,Office Supplies,Art,Newell 344,2.06,2,5.56,0.0,1.45
2245,CA-2017-103380,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,55,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,2.75,2,9.02,0.0,3.52
2243,CA-2017-103380,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,55,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,20.64,2,56.56,0.0,15.27
2247,CA-2017-103380,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,55,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,203.49,3,659.98,0.2,49.5
7537,CA-2017-103415,2017-12-03,Sun,12,Q4,2017,12/8/2017,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,17,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.93,2,13.59,0.6,-14.27
7042,CA-2017-103443,2017-12-17,Sun,12,Q4,2017,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,30,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,48.5,2,124.36,0.0,27.36
7041,CA-2017-103443,2017-12-17,Sun,12,Q4,2017,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,30,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,5.48,3,24.82,0.2,8.38
7040,CA-2017-103443,2017-12-17,Sun,12,Q4,2017,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,30,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,62.52,2,166.72,0.0,41.68
8327,CA-2017-103478,2017-07-21,Fri,7,Q3,2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,174,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,1.86,4,2.86,0.8,-4.58
8328,CA-2017-103478,2017-07-21,Fri,7,Q3,2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,174,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,37.0,7,94.19,0.8,-164.84
4753,CA-2017-103499,2017-11-20,Mon,11,Q4,2017,11/24/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,281,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,116.57,2,209.57,0.2,-23.58
6262,CA-2017-103506,2017-07-23,Sun,7,Q3,2017,7/27/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,11561,East,256,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",5.38,4,41.4,0.0,19.87
9627,CA-2017-103520,2017-09-23,Sat,9,Q3,2017,9/25/2017,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,339,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,2.95,2,9.25,0.2,3.35
1510,CA-2017-103611,2017-09-12,Tue,9,Q3,2017,9/15/2017,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,2,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",2.68,2,8.36,0.0,3.01
9217,CA-2017-103765,2017-11-24,Fri,11,Q4,2017,11/30/2017,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,457,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",38.53,1,13.76,0.8,-24.77
3567,CA-2017-103877,2017-09-07,Thu,9,Q3,2017,9/14/2017,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,54,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,273.51,3,1577.94,0.0,757.41
8889,CA-2017-103968,2017-12-01,Fri,12,Q4,2017,12/7/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,353,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",58.07,9,629.64,0.0,107.04
1715,CA-2017-104003,2017-10-07,Sat,10,Q4,2017,10/13/2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,95,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,161.07,2,307.67,0.15,-14.48
6033,CA-2017-104010,2017-04-23,Sun,4,Q2,2017,4/25/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,165,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,7.91,5,54.9,0.0,15.37
4238,CA-2017-104024,2017-08-29,Tue,8,Q3,2017,9/3/2017,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,19134,East,64,OFF-AR-10001972,Office Supplies,Art,Newell 323,1.24,7,9.41,0.2,0.71
2235,CA-2017-104066,2017-12-05,Tue,12,Q4,2017,12/10/2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,371,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,19.62,7,205.03,0.0,67.66
4885,CA-2017-104080,2017-03-08,Wed,3,Q1,2017,3/15/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,159,OFF-AR-10001972,Office Supplies,Art,Newell 323,1.24,2,3.36,0.0,0.87
4884,CA-2017-104080,2017-03-08,Wed,3,Q1,2017,3/15/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,159,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",21.4,5,171.2,0.2,64.2
6690,CA-2017-104108,2017-12-02,Sat,12,Q4,2017,12/9/2017,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,77095,Central,15,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2.01,5,12.16,0.2,2.13
8227,CA-2017-104136,2017-11-01,Wed,11,Q4,2017,11/4/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,290,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,20.9,1,40.99,0.0,20.09
8226,CA-2017-104136,2017-11-01,Wed,11,Q4,2017,11/4/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,290,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,9.86,10,189.7,0.0,91.06
776,CA-2017-104220,2017-01-30,Mon,1,Q1,2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,194,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",2.87,7,34.58,0.0,14.52
775,CA-2017-104220,2017-01-30,Mon,1,Q1,2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,194,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,14.71,2,40.3,0.0,10.88
773,CA-2017-104220,2017-01-30,Mon,1,Q1,2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,194,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.24,5,32.35,0.0,16.18
771,CA-2017-104220,2017-01-30,Mon,1,Q1,2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,194,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,4.57,2,18.28,0.0,9.14
774,CA-2017-104220,2017-01-30,Mon,1,Q1,2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,194,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.24,1,7.71,0.0,3.47
772,CA-2017-104220,2017-01-30,Mon,1,Q1,2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,194,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,51.75,3,207.0,0.0,51.75
8622,CA-2017-104318,2017-05-13,Sat,5,Q2,2017,5/18/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064,South,79,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,9.22,2,20.77,0.2,2.34
3004,CA-2017-104381,2017-12-16,Sat,12,Q4,2017,12/23/2017,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,New York,14609,East,145,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5.74,4,33.38,0.2,10.43
9569,CA-2017-104388,2017-07-05,Wed,7,Q3,2017,7/7/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,11,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,14.39,4,79.96,0.0,22.39
3762,CA-2017-104577,2017-05-12,Fri,5,Q2,2017,5/17/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,290,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",9.11,5,87.6,0.0,42.05
9596,CA-2017-104619,2017-01-24,Tue,1,Q1,2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",6.38,3,25.86,0.0,6.72
9597,CA-2017-104619,2017-01-24,Tue,1,Q1,2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,93.41,2,276.78,0.2,89.95
9598,CA-2017-104619,2017-01-24,Tue,1,Q1,2017,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,59,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,34.03,3,110.35,0.2,8.28
3218,CA-2017-104640,2017-11-10,Fri,11,Q4,2017,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,24,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,205.63,3,931.18,0.2,314.27
3219,CA-2017-104640,2017-11-10,Fri,11,Q4,2017,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,24,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,152.96,2,430.88,0.0,124.96
2083,CA-2017-104647,2017-02-23,Thu,2,Q1,2017,3/1/2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90008,West,142,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",3.43,6,37.44,0.0,16.85
6588,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",77.75,3,302.94,0.0,69.68
6586,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,0.99,5,8.8,0.0,3.87
6584,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,12.06,6,101.94,0.0,29.56
6587,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.33,6,19.68,0.0,5.71
6589,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,2.59,3,14.94,0.0,7.17
6590,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,110.07,2,231.72,0.0,11.59
6585,CA-2017-104731,2017-07-21,Fri,7,Q3,2017,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,271,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,50.99,4,271.96,0.0,67.99
371,CA-2017-104745,2017-05-29,Mon,5,Q2,2017,6/4/2017,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,115,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,3.3,5,25.92,0.2,9.4
372,CA-2017-104745,2017-05-29,Mon,5,Q2,2017,6/4/2017,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,115,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,16.25,3,53.42,0.2,4.67
2732,CA-2017-104801,2017-02-13,Mon,2,Q1,2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,60,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",86.02,1,107.53,0.0,21.51
2730,CA-2017-104801,2017-02-13,Mon,2,Q1,2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,60,OFF-AR-10001547,Office Supplies,Art,Newell 311,1.61,3,6.63,0.0,1.79
2731,CA-2017-104801,2017-02-13,Mon,2,Q1,2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,60,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,113.99,4,799.96,0.0,343.98
6347,CA-2017-104822,2017-10-20,Fri,10,Q4,2017,10/20/2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,24,OFF-LA-10002034,Office Supplies,Labels,Avery 478,2.5,5,24.55,0.0,12.03
7731,CA-2017-104850,2017-06-13,Tue,6,Q2,2017,6/19/2017,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,6,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",79.15,4,291.14,0.2,-25.47
7964,CA-2017-104864,2017-11-18,Sat,11,Q4,2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,475,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",85.11,4,389.06,0.2,48.63
7963,CA-2017-104864,2017-11-18,Sat,11,Q4,2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,475,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,4.55,8,20.23,0.7,-16.19
7966,CA-2017-104864,2017-11-18,Sat,11,Q4,2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,475,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,3.37,8,41.47,0.2,14.52
7965,CA-2017-104864,2017-11-18,Sat,11,Q4,2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,475,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,3.37,4,20.74,0.2,7.26
7962,CA-2017-104864,2017-11-18,Sat,11,Q4,2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,475,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.14,5,81.36,0.2,-19.32
7640,CA-2017-104885,2017-03-02,Thu,3,Q1,2017,3/8/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,286,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",170.15,2,441.96,0.0,101.65
7638,CA-2017-104885,2017-03-02,Thu,3,Q1,2017,3/8/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,286,OFF-AR-10001615,Office Supplies,Art,Newell 34,14.68,3,59.52,0.0,15.48
7639,CA-2017-104885,2017-03-02,Thu,3,Q1,2017,3/8/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,286,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,4.39,7,57.96,0.0,27.24
7641,CA-2017-104885,2017-03-02,Thu,3,Q1,2017,3/8/2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,286,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,5.78,6,68.04,0.0,33.34
7119,CA-2017-104906,2017-02-13,Mon,2,Q1,2017,2/17/2017,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10009,East,30,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,3.05,3,17.94,0.0,8.79
5750,CA-2017-104913,2017-11-18,Sat,11,Q4,2017,11/22/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,11561,East,256,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",7.64,5,74.95,0.0,36.73
6194,CA-2017-104927,2017-12-22,Fri,12,Q4,2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,15,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.23,5,6.33,0.8,-9.81
6193,CA-2017-104927,2017-12-22,Fri,12,Q4,2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,15,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,3.37,5,25.92,0.2,9.07
6195,CA-2017-104927,2017-12-22,Fri,12,Q4,2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095,Central,15,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,9.86,5,75.88,0.2,26.56
1263,CA-2017-105053,2017-07-07,Fri,7,Q3,2017,7/9/2017,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,256,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,3.71,3,17.47,0.2,6.33
201,CA-2017-105074,2017-06-24,Sat,6,Q2,2017,6/29/2017,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,76,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,4.98,3,21.74,0.2,6.8
6147,CA-2017-105130,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,35,OFF-AR-10003394,Office Supplies,Art,Newell 332,2.15,4,11.76,0.0,3.18
6148,CA-2017-105130,2017-11-21,Tue,11,Q4,2017,11/25/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,35,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,12.98,2,40.74,0.2,14.77
1411,CA-2017-105144,2017-11-04,Sat,11,Q4,2017,11/11/2017,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,71,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,7.4,2,23.68,0.2,8.88
5608,CA-2017-105193,2017-03-25,Sat,3,Q1,2017,3/31/2017,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10024,East,24,OFF-AR-10001547,Office Supplies,Art,Newell 311,1.61,5,11.05,0.0,2.98
2258,CA-2017-105214,2017-06-16,Fri,6,Q2,2017,6/19/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,35,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,160.28,7,1212.96,0.2,90.97
2259,CA-2017-105214,2017-06-16,Fri,6,Q2,2017,6/19/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,35,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",4.91,2,18.54,0.0,8.71
3180,CA-2017-105235,2017-12-05,Tue,12,Q4,2017,12/11/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,165,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",20.24,2,58.68,0.0,18.19
